Entity,Year,Annual CO₂ emissions (per capita)
Singapore,1981,10.153666
Singapore,1982,10.802238
Singapore,1983,12.434143
Singapore,1984,11.749313
Singapore,1985,11.845461
Singapore,1986,12.424598
Singapore,1987,11.436252
Singapore,1988,12.383549
Singapore,1989,13.95349
Singapore,1990,14.323062
Singapore,1991,14.104602
Singapore,1992,14.704105
Singapore,1993,14.968128
Singapore,1994,17.580477
Singapore,1995,11.474445
Singapore,1996,13.102138
Singapore,1997,14.94425
Singapore,1998,12.15272
Singapore,1999,12.403918
Singapore,2000,9.260702
Singapore,2001,9.35959
Singapore,2002,9.696137
Singapore,2003,9.553454
Singapore,2004,9.825734
Singapore,2005,9.277653
Singapore,2006,9.212602
Singapore,2007,8.941658
Singapore,2008,8.363356
Singapore,2009,8.211698
Singapore,2010,8.745369
Singapore,2011,9.069531
Singapore,2012,8.709126
Singapore,2013,8.72707
Singapore,2014,8.721374
Singapore,2015,8.940693
Singapore,2016,8.8026085
Singapore,2017,8.939978
Singapore,2018,8.927446
Singapore,2019,8.642737
Singapore,2020,8.309455
Singapore,2021,9.033147
Singapore,2022,8.4733
Singapore,2023,8.507941
Sint Maarten (Dutch part),1950,477.95798
Sint Maarten (Dutch part),1951,701.2586
Sint Maarten (Dutch part),1952,381.07236
Sint Maarten (Dutch part),1953,416.7584
Sint Maarten (Dutch part),1954,796.3908
Sint Maarten (Dutch part),1955,620.3773
Sint Maarten (Dutch part),1956,755.6068
Sint Maarten (Dutch part),1957,485.45297
Sint Maarten (Dutch part),1958,397.9795
Sint Maarten (Dutch part),1959,478.9297
Sint Maarten (Dutch part),1960,383.47134
Sint Maarten (Dutch part),1961,365.52838
Sint Maarten (Dutch part),1962,363.9504
Sint Maarten (Dutch part),1963,316.89526
Sint Maarten (Dutch part),1964,281.54657
Sint Maarten (Dutch part),1965,231.67215
Sint Maarten (Dutch part),1966,198.72853
Sint Maarten (Dutch part),1967,224.89815
Sint Maarten (Dutch part),1968,192.63072
Sint Maarten (Dutch part),1969,233.19667
Sint Maarten (Dutch part),1970,242.05348
Sint Maarten (Dutch part),1971,196.06812
Sint Maarten (Dutch part),1972,177.48308
Sint Maarten (Dutch part),1973,183.58743
Sint Maarten (Dutch part),1974,155.06589
Sint Maarten (Dutch part),1975,104.8319
Sint Maarten (Dutch part),1976,209.39557
Sint Maarten (Dutch part),1977,102.54136
Sint Maarten (Dutch part),1978,81.95819
Sint Maarten (Dutch part),1979,80.9538
Sint Maarten (Dutch part),1980,78.75113
Sint Maarten (Dutch part),1981,69.93505
Sint Maarten (Dutch part),1982,71.21455
Sint Maarten (Dutch part),1983,33.150555
Sint Maarten (Dutch part),1984,75.407646
Sint Maarten (Dutch part),1985,80.9586
Sint Maarten (Dutch part),1986,14.307939
Sint Maarten (Dutch part),1987,11.768894
Sint Maarten (Dutch part),1988,10.76402
Sint Maarten (Dutch part),1989,19.072735
Sint Maarten (Dutch part),1990,19.051899
Sint Maarten (Dutch part),1991,14.196689
Sint Maarten (Dutch part),1992,11.1313
Sint Maarten (Dutch part),1993,16.93511
Sint Maarten (Dutch part),1994,16.292057
Sint Maarten (Dutch part),1995,16.197002
Sint Maarten (Dutch part),1996,15.235756
Sint Maarten (Dutch part),1997,16.045513
Sint Maarten (Dutch part),1998,0.8917306
Sint Maarten (Dutch part),1999,6.7259045
Sint Maarten (Dutch part),2000,17.9718
Sint Maarten (Dutch part),2001,18.326113
Sint Maarten (Dutch part),2002,17.529652
Sint Maarten (Dutch part),2003,17.343462
Sint Maarten (Dutch part),2004,17.981907
Sint Maarten (Dutch part),2005,17.615473
Sint Maarten (Dutch part),2006,18.154276
Sint Maarten (Dutch part),2007,20.211689
Sint Maarten (Dutch part),2008,19.229404
Sint Maarten (Dutch part),2009,19.468607
Sint Maarten (Dutch part),2010,13.295496
Sint Maarten (Dutch part),2011,16.726585
Sint Maarten (Dutch part),2012,19.891422
Sint Maarten (Dutch part),2013,19.939718
Sint Maarten (Dutch part),2014,19.80054
Sint Maarten (Dutch part),2015,19.863586
Sint Maarten (Dutch part),2016,19.456224
Sint Maarten (Dutch part),2017,18.146992
Sint Maarten (Dutch part),2018,17.35443
Sint Maarten (Dutch part),2019,17.061699
Sint Maarten (Dutch part),2020,15.912944
Sint Maarten (Dutch part),2021,16.491793
Sint Maarten (Dutch part),2022,15.776005
Sint Maarten (Dutch part),2023,16.216665
Slovakia,1860,0.026243053
Slovakia,1861,0.08596668
Slovakia,1862,0.14561602
Slovakia,1863,0.20483375
Slovakia,1864,0.26362228
Slovakia,1865,0.32198352
Slovakia,1866,0.37992054
Slovakia,1867,0.43708503
Slovakia,1868,0.49418092
Slovakia,1869,0.55085874
Slovakia,1870,0.6071216
Slovakia,1871,0.6629712
Slovakia,1872,0.7180656
Slovakia,1873,0.77309674
Slovakia,1874,0.8277216
Slovakia,1875,0.88194185
Slovakia,1876,1.5189995
Slovakia,1877,1.5902592
Slovakia,1878,1.6609854
Slovakia,1879,1.7785043
Slovakia,1880,1.8774287
Slovakia,1881,1.975617
Slovakia,1882,2.0129776
Slovakia,1883,2.1423404
Slovakia,1884,2.204819
Slovakia,1885,2.3065588
Slovakia,1886,2.4160447
Slovakia,1887,2.528623
Slovakia,1888,2.7004611
Slovakia,1889,2.8486912
Slovakia,1890,3.0354884
Slovakia,1891,3.135735
Slovakia,1892,3.1718142
Slovakia,1893,3.2305653
Slovakia,1894,3.2996597
Slovakia,1895,3.412245
Slovakia,1896,3.4835746
Slovakia,1897,3.6735358
Slovakia,1898,3.742067
Slovakia,1899,3.8253546
Slovakia,1900,3.7838655
Slovakia,1901,3.9394586
Slovakia,1902,3.977751
Slovakia,1903,4.037873
Slovakia,1904,4.062553
Slovakia,1905,4.1670494
Slovakia,1906,4.3358855
Slovakia,1907,4.5404553
Slovakia,1908,4.607488
Slovakia,1909,4.562859
Slovakia,1910,4.498989
Slovakia,1911,4.539561
Slovakia,1912,4.812733
Slovakia,1913,5.0159035
Slovakia,1914,4.5562577
Slovakia,1915,4.5298004
Slovakia,1916,4.803844
Slovakia,1917,4.5009766
Slovakia,1918,3.8232825
Slovakia,1919,3.5986185
Slovakia,1920,3.555813
Slovakia,1921,3.4022956
Slovakia,1922,3.0252795
Slovakia,1923,3.1857824
Slovakia,1924,3.8958204
Slovakia,1925,3.65279
Slovakia,1926,3.6899474
Slovakia,1927,3.9452732
Slovakia,1928,4.138553
Slovakia,1929,4.612435
Slovakia,1930,4.036802
Slovakia,1931,3.762165
Slovakia,1932,3.2664614
Slovakia,1933,2.978006
Slovakia,1934,2.9632022
Slovakia,1935,3.0388815
Slovakia,1936,3.2894132
Slovakia,1937,3.9686477
Slovakia,1938,4.548752
Slovakia,1939,4.975766
Slovakia,1940,5.5884876
Slovakia,1941,5.603215
Slovakia,1942,6.0209794
Slovakia,1943,6.623089
Slovakia,1944,6.2953696
Slovakia,1945,3.3285983
Slovakia,1946,4.117043
Slovakia,1947,4.6509457
Slovakia,1948,5.0066953
Slovakia,1949,5.232528
Slovakia,1950,5.3436546
Slovakia,1951,5.5970683
Slovakia,1952,5.873936
Slovakia,1953,5.974292
Slovakia,1954,6.26317
Slovakia,1955,6.3804407
Slovakia,1956,6.7206664
Slovakia,1957,6.8941107
Slovakia,1958,7.4082084
Slovakia,1959,7.2973323
Slovakia,1960,7.669781
Slovakia,1961,8.204568
Slovakia,1962,8.639011
Slovakia,1963,9.003626
Slovakia,1964,9.272497
Slovakia,1965,8.945874
Slovakia,1966,8.817084
Slovakia,1967,8.729559
Slovakia,1968,9.073334
Slovakia,1969,9.572726
Slovakia,1970,10.903026
Slovakia,1971,11.350843
Slovakia,1972,11.358447
Slovakia,1973,11.29663
Slovakia,1974,11.311505
Slovakia,1975,11.716257
Slovakia,1976,12.049314
Slovakia,1977,12.286438
Slovakia,1978,12.275311
Slovakia,1979,11.839707
Slovakia,1980,11.875666
Slovakia,1981,11.656169
Slovakia,1982,11.460625
Slovakia,1983,11.398563
Slovakia,1984,11.7108135
Slovakia,1985,11.482047
Slovakia,1986,11.498404
Slovakia,1987,11.307176
Slovakia,1988,11.070277
Slovakia,1989,10.523998
Slovakia,1990,11.68365
Slovakia,1991,10.091489
Slovakia,1992,9.2204895
Slovakia,1993,8.7107
Slovakia,1994,8.198335
Slovakia,1995,8.254349
Slovakia,1996,8.219704
Slovakia,1997,8.22177
Slovakia,1998,8.163976
Slovakia,1999,8.012496
Slovakia,2000,7.6565366
Slovakia,2001,8.0453825
Slovakia,2002,7.827843
Slovakia,2003,7.891308
Slovakia,2004,7.9836698
Slovakia,2005,7.9837704
Slovakia,2006,7.9510803
Slovakia,2007,7.6537957
Slovakia,2008,7.7245646
Slovakia,2009,7.019376
Slovakia,2010,7.1334305
Slovakia,2011,7.048082
Slovakia,2012,6.653921
Slovakia,2013,6.5842557
Slovakia,2014,6.224752
Slovakia,2015,6.3702555
Slovakia,2016,6.442124
Slovakia,2017,6.6536226
Slovakia,2018,6.643141
Slovakia,2019,6.206926
Slovakia,2020,5.711151
Slovakia,2021,6.470303
Slovakia,2022,5.7645545
Slovakia,2023,5.5706987
Slovenia,1885,0.0045346525
Slovenia,1890,0.013034215
Slovenia,1891,0.0150770275
Slovenia,1892,0.016550483
Slovenia,1893,0.02911339
Slovenia,1894,0.055105772
Slovenia,1895,0.054636247
Slovenia,1896,0.060361743
Slovenia,1897,0.046548545
Slovenia,1898,0.06998776
Slovenia,1899,0.08095706
Slovenia,1900,0.10868487
Slovenia,1901,0.11764513
Slovenia,1902,0.10929115
Slovenia,1903,0.11759286
Slovenia,1904,0.1242995
Slovenia,1905,0.13374902
Slovenia,1906,0.15865831
Slovenia,1907,0.16012362
Slovenia,1908,0.17086506
Slovenia,1909,0.1740249
Slovenia,1910,0.17071171
Slovenia,1911,0.18332472
Slovenia,1912,0.18626167
Slovenia,1913,0.50718784
Slovenia,1919,0.34521624
Slovenia,1920,0.45431158
Slovenia,1921,0.47948167
Slovenia,1922,0.6906663
Slovenia,1923,0.7468049
Slovenia,1924,0.7589363
Slovenia,1925,0.8258567
Slovenia,1926,0.7971377
Slovenia,1927,0.892853
Slovenia,1928,1.0002823
Slovenia,1929,1.0868746
Slovenia,1930,1.013923
Slovenia,1931,0.9235641
Slovenia,1932,0.8355198
Slovenia,1933,0.7661342
Slovenia,1934,0.79051834
Slovenia,1935,0.8197927
Slovenia,1936,0.8021097
Slovenia,1937,0.88637507
Slovenia,1938,0.83154345
Slovenia,1939,0.86542076
Slovenia,1940,0.99085015
Slovenia,1943,0.034176044
Slovenia,1944,0.008505492
Slovenia,1945,0.47851187
Slovenia,1946,0.9356191
Slovenia,1947,1.2883825
Slovenia,1948,1.4405742
Slovenia,1949,1.6325996
Slovenia,1950,1.555104
Slovenia,1951,1.4555808
Slovenia,1952,1.4441817
Slovenia,1953,1.4171104
Slovenia,1954,1.6709832
Slovenia,1955,1.892397
Slovenia,1956,2.142136
Slovenia,1957,2.3018763
Slovenia,1958,2.2478216
Slovenia,1959,2.5550036
Slovenia,1960,2.7684908
Slovenia,1961,2.8784547
Slovenia,1962,2.9270537
Slovenia,1963,3.2276485
Slovenia,1964,3.6269739
Slovenia,1965,3.7007961
Slovenia,1966,3.6354842
Slovenia,1967,3.6414545
Slovenia,1968,3.864284
Slovenia,1969,3.9791696
Slovenia,1970,5.1696734
Slovenia,1971,5.527031
Slovenia,1972,5.1266174
Slovenia,1973,6.0686235
Slovenia,1974,6.034609
Slovenia,1975,6.234728
Slovenia,1976,6.3707986
Slovenia,1977,6.1311145
Slovenia,1978,6.7872996
Slovenia,1979,7.3134384
Slovenia,1980,7.1190834
Slovenia,1981,7.6936927
Slovenia,1982,7.045753
Slovenia,1983,7.567869
Slovenia,1984,7.943936
Slovenia,1985,8.066932
Slovenia,1986,8.533918
Slovenia,1987,8.049029
Slovenia,1988,7.7991486
Slovenia,1989,7.687805
Slovenia,1990,7.554949
Slovenia,1991,6.9897065
Slovenia,1992,6.9558806
Slovenia,1993,7.158645
Slovenia,1994,7.361444
Slovenia,1995,7.7232647
Slovenia,1996,8.053105
Slovenia,1997,8.318583
Slovenia,1998,8.100459
Slovenia,1999,7.779582
Slovenia,2000,7.5770297
Slovenia,2001,8.193835
Slovenia,2002,8.317596
Slovenia,2003,8.166608
Slovenia,2004,8.379513
Slovenia,2005,8.481144
Slovenia,2006,8.575877
Slovenia,2007,8.610745
Slovenia,2008,9.026217
Slovenia,2009,7.960535
Slovenia,2010,8.050477
Slovenia,2011,7.984749
Slovenia,2012,7.6753354
Slovenia,2013,7.3566623
Slovenia,2014,6.5884333
Slovenia,2015,6.6243477
Slovenia,2016,7.0140996
Slovenia,2017,7.0873375
Slovenia,2018,7.016358
Slovenia,2019,6.738732
Slovenia,2020,6.114485
Slovenia,2021,6.1789403
Slovenia,2022,6.004816
Slovenia,2023,5.347735
Solomon Islands,1952,0.032295313
Solomon Islands,1953,0.03153673
Solomon Islands,1954,0.03076949
Solomon Islands,1955,0.08998772
Solomon Islands,1956,0.087717056
Solomon Islands,1957,0.08544112
Solomon Islands,1958,0.08310086
Solomon Islands,1959,0.08076296
Solomon Islands,1960,0.07870937
Solomon Islands,1961,0.1025799
Solomon Islands,1962,0.10027505
Solomon Islands,1963,0.09799346
Solomon Islands,1964,0.11970257
Solomon Islands,1965,0.16372597
Solomon Islands,1966,0.15993614
Solomon Islands,1967,0.2008148
Solomon Islands,1968,0.2177673
Solomon Islands,1969,0.21247847
Solomon Islands,1970,0.22829178
Solomon Islands,1971,0.26372555
Solomon Islands,1972,0.2971614
Solomon Islands,1973,0.34758046
Solomon Islands,1974,0.33819458
Solomon Islands,1975,0.29207438
Solomon Islands,1976,0.3006729
Solomon Islands,1977,0.3760175
Solomon Islands,1978,0.2805968
Solomon Islands,1979,0.47809598
Solomon Islands,1980,0.43088502
Solomon Islands,1981,0.5499136
Solomon Islands,1982,0.47384882
Solomon Islands,1983,0.54120505
Solomon Islands,1984,0.5231833
Solomon Islands,1985,0.5319114
Solomon Islands,1986,0.5273677
Solomon Islands,1987,0.5349189
Solomon Islands,1988,0.5062237
Solomon Islands,1989,0.5018506
Solomon Islands,1990,0.44223303
Solomon Islands,1991,0.46107876
Solomon Islands,1992,0.45778152
Solomon Islands,1993,0.4746585
Solomon Islands,1994,0.4903089
Solomon Islands,1995,0.495269
Solomon Islands,1996,0.49967927
Solomon Islands,1997,0.50359565
Solomon Islands,1998,0.5158913
Solomon Islands,1999,0.502207
Solomon Islands,2000,0.5074654
Solomon Islands,2001,0.5221651
Solomon Islands,2002,0.53643334
Solomon Islands,2003,0.55025166
Solomon Islands,2004,0.57906395
Solomon Islands,2005,0.5840567
Solomon Islands,2006,0.5888614
Solomon Islands,2007,0.6007626
Solomon Islands,2008,0.6049615
Solomon Islands,2009,0.61526465
Solomon Islands,2010,0.6187656
Solomon Islands,2011,0.62291515
Solomon Islands,2012,0.60686153
Solomon Islands,2013,0.6282135
Solomon Islands,2014,0.53457403
Solomon Islands,2015,0.45845202
Solomon Islands,2016,0.43701893
Solomon Islands,2017,0.4168367
Solomon Islands,2018,0.4082267
Solomon Islands,2019,0.4025793
Solomon Islands,2020,0.38881806
Solomon Islands,2021,0.37959152
Solomon Islands,2022,0.3794816
Solomon Islands,2023,0.37855327
Somalia,1950,0.0215228
Somalia,1951,0.02092208
Somalia,1952,0.020353712
Somalia,1953,0.019817501
Somalia,1954,0.019305587
Somalia,1955,0.026045335
Somalia,1956,0.026792584
Somalia,1957,0.027490284
Somalia,1958,0.030830907
Somalia,1959,0.031371552
Somalia,1960,0.029298935
Somalia,1961,0.029788548
Somalia,1962,0.03506743
Somalia,1963,0.03298442
Somalia,1964,0.04246112
Somalia,1965,0.040241428
Somalia,1966,0.04137575
Somalia,1967,0.06576016
Somalia,1968,0.04339105
Somalia,1969,0.04427831
Somalia,1970,0.057825714
Somalia,1971,0.048692413
Somalia,1972,0.059525907
Somalia,1973,0.06520972
Somalia,1974,0.07942564
Somalia,1975,0.11790237
Somalia,1976,0.109942704
Somalia,1977,0.17813334
Somalia,1978,0.11566896
Somalia,1979,0.08943044
Somalia,1980,0.13702737
Somalia,1981,0.045931634
Somalia,1982,0.11961517
Somalia,1983,0.15073602
Somalia,1984,0.11114523
Somalia,1985,0.12809578
Somalia,1986,0.13238177
Somalia,1987,0.13736962
Somalia,1988,0.13871625
Somalia,1989,0.13381608
Somalia,1990,0.110436656
Somalia,1991,0.10330989
Somalia,1992,0.10255308
Somalia,1993,0.093658805
Somalia,1994,0.088010065
Somalia,1995,0.08036181
Somalia,1996,0.076147206
Somalia,1997,0.06836802
Somalia,1998,0.061999865
Somalia,1999,0.057384767
Somalia,2000,0.053890444
Somalia,2001,0.054172613
Somalia,2002,0.05831688
Somalia,2003,0.056573413
Somalia,2004,0.05452727
Somalia,2005,0.05301076
Somalia,2006,0.051410746
Somalia,2007,0.053718038
Somalia,2008,0.051521357
Somalia,2009,0.049931005
Somalia,2010,0.049902372
Somalia,2011,0.049550503
Somalia,2012,0.048809752
Somalia,2013,0.04896893
Somalia,2014,0.047243927
Somalia,2015,0.045644354
Somalia,2016,0.044431645
Somalia,2017,0.042740073
Somalia,2018,0.041257966
Somalia,2019,0.039769154
Somalia,2020,0.03586731
Somalia,2021,0.03585213
Somalia,2022,0.03147589
Somalia,2023,0.03037349
South Africa,1884,0.0050736433
South Africa,1885,0.008365839
South Africa,1886,0.010759545
South Africa,1887,0.01064474
South Africa,1888,0.017821977
South Africa,1889,0.028852092
South Africa,1890,0.064224645
South Africa,1891,0.06353949
South Africa,1892,0.10166516
South Africa,1893,0.3769856
South Africa,1894,0.5043756
South Africa,1895,0.68461627
South Africa,1896,0.8639288
South Africa,1897,0.9591635
South Africa,1898,1.2014496
South Africa,1899,1.0828559
South Africa,1900,0.4512719
South Africa,1901,0.7461658
South Africa,1902,1.0945115
South Africa,1903,1.4374822
South Africa,1904,1.5922661
South Africa,1905,1.7904944
South Africa,1906,2.0124688
South Africa,1907,2.1834621
South Africa,1908,2.2070045
South Africa,1909,2.498554
South Africa,1910,2.7863219
South Africa,1911,2.6380436
South Africa,1912,2.7556145
South Africa,1913,2.9671652
South Africa,1914,2.8303142
South Africa,1915,2.8018916
South Africa,1916,3.2490325
South Africa,1917,3.4212754
South Africa,1918,3.2077305
South Africa,1919,3.2852855
South Africa,1920,3.580643
South Africa,1921,3.4797127
South Africa,1922,2.9246798
South Africa,1923,3.4767804
South Africa,1924,3.576961
South Africa,1925,3.6516728
South Africa,1926,3.7589078
South Africa,1927,3.576474
South Africa,1928,3.5102365
South Africa,1929,3.5715163
South Africa,1930,3.266413
South Africa,1931,2.8492157
South Africa,1932,2.56178
South Africa,1933,2.7119203
South Africa,1934,3.029633
South Africa,1935,3.307719
South Africa,1936,3.554351
South Africa,1937,3.6386213
South Africa,1938,3.749064
South Africa,1939,3.8141108
South Africa,1940,3.866799
South Africa,1941,4.0492563
South Africa,1942,4.339325
South Africa,1943,4.2875905
South Africa,1944,4.7074795
South Africa,1945,4.7289643
South Africa,1946,4.6544867
South Africa,1947,4.5498047
South Africa,1948,4.5651846
South Africa,1949,4.7465005
South Africa,1950,4.680853
South Africa,1951,4.894568
South Africa,1952,5.213706
South Africa,1953,5.1102567
South Africa,1954,5.2027016
South Africa,1955,5.7066264
South Africa,1956,5.8641853
South Africa,1957,5.880798
South Africa,1958,6.162036
South Africa,1959,5.8990545
South Africa,1960,5.951504
South Africa,1961,6.0397377
South Africa,1962,6.066547
South Africa,1963,6.111285
South Africa,1964,6.457995
South Africa,1965,6.7126517
South Africa,1966,6.5126815
South Africa,1967,6.584617
South Africa,1968,6.5826287
South Africa,1969,6.622498
South Africa,1970,6.7153745
South Africa,1971,7.3403707
South Africa,1972,7.266325
South Africa,1973,7.135536
South Africa,1974,7.064864
South Africa,1975,7.201041
South Africa,1976,7.3082824
South Africa,1977,7.365143
South Africa,1978,7.243625
South Africa,1979,7.6365967
South Africa,1980,7.730589
South Africa,1981,8.417383
South Africa,1982,8.87018
South Africa,1983,8.915964
South Africa,1984,9.3115225
South Africa,1985,9.242078
South Africa,1986,9.134683
South Africa,1987,8.805216
South Africa,1988,8.904611
South Africa,1989,8.597622
South Africa,1990,7.6799827
South Africa,1991,7.8206625
South Africa,1992,7.0994544
South Africa,1993,7.398769
South Africa,1994,7.696957
South Africa,1995,8.120371
South Africa,1996,8.060912
South Africa,1997,8.435513
South Africa,1998,8.161644
South Africa,1999,8.022443
South Africa,2000,8.021831
South Africa,2001,7.8126817
South Africa,2002,7.4245706
South Africa,2003,8.338291
South Africa,2004,9.171146
South Africa,2005,8.409805
South Africa,2006,8.935718
South Africa,2007,9.203606
South Africa,2008,9.6782255
South Africa,2009,9.1733465
South Africa,2010,8.8453245
South Africa,2011,8.791516
South Africa,2012,8.533725
South Africa,2013,8.388023
South Africa,2014,8.489372
South Africa,2015,7.868861
South Africa,2016,7.9827814
South Africa,2017,7.6341605
South Africa,2018,7.4144244
South Africa,2019,7.7887363
South Africa,2020,7.16727
South Africa,2021,6.9252067
South Africa,2022,6.497632
South Africa,2023,6.3578267
South America,1844,0.0014039242
South America,1845,0.002053181
South America,1846,0.002550151
South America,1847,0.0030576747
South America,1848,0.0034128835
South America,1849,0.0061191246
South America,1850,0.0048894696
South America,1851,0.005662584
South America,1852,0.0091734305
South America,1853,0.005859478
South America,1854,0.0002685756
South America,1855,0.0074515436
South America,1856,0.027229564
South America,1857,0.04267045
South America,1858,0.046171896
South America,1859,0.036001474
South America,1860,0.04850115
South America,1861,0.044145875
South America,1862,0.040292315
South America,1863,0.043720767
South America,1864,0.053091038
South America,1865,0.0614143
South America,1866,0.0828002
South America,1867,0.0869269
South America,1868,0.09990708
South America,1869,0.0884349
South America,1870,0.08925572
South America,1871,0.093262084
South America,1872,0.122471064
South America,1873,0.1325245
South America,1874,0.14764744
South America,1875,0.12602736
South America,1876,0.12251304
South America,1877,0.112519205
South America,1878,0.10823685
South America,1879,0.110142805
South America,1880,0.12377966
South America,1881,0.13206337
South America,1882,0.13241042
South America,1883,0.1381004
South America,1884,0.15397647
South America,1885,0.15740004
South America,1886,0.14477074
South America,1887,0.16448963
South America,1888,0.19616435
South America,1889,0.22697216
South America,1890,0.18685704
South America,1891,0.19056651
South America,1892,0.19093779
South America,1893,0.1871768
South America,1894,0.22925468
South America,1895,0.22868921
South America,1896,0.24172585
South America,1897,0.22009735
South America,1898,0.23147582
South America,1899,0.23780607
